step,L_total,loss_vol,loss_rep,loss_bnd,loss_fem,loss_comp,comp,vol_frac,vol_frac_internal,vol_frac_eff_total,vol_frac_eff,VF_total,VF_eff_total,VF_int,VF_eff_int,vol_dev,vol_dev_eff,tau,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,h_mean,centerline_radius_mean,active_count_total,active_count_mean,active_frac_mean,inactive_count_total,inactive_count_mean,inactive_frac_mean,anchor_update_allowed,collapse_active
20,1049102.875,96.01899719238281,0.0,0.4892210364341736,5243.8115234375,5243.8115234375,5243.8115234375,0.2623492181301117,0.2623492181301117,0.24837535619735718,0.24837535619735718,0.2623492181301117,0.24837535619735718,0.2623492181301117,0.24837535619735718,0.23934921622276306,0.22537535429000854,0.019999999999999997,0.49970400000000004,0.0,0.2601907551288605,0.9999897480010986,0.019395943731069565,0.2793272137641907,0.04789598658680916,0.2686835825443268,0.2587524652481079,0.2589864134788513,0.2601907551288605,0.2601907551288605,0.02368437871336937,0.0020165059249848127,0.2422986477613449,0.0446076082783596,1049102.875,20,nan,-1.0,True,,False,0.14386948943138123,0.0,0.14386948943138123,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
21,1049101.25,96.12191009521484,0.0,0.4886345863342285,5243.8037109375,5243.8037109375,5243.8037109375,0.262470543384552,0.262470543384552,0.24849610030651093,0.24849610030651093,0.262470543384552,0.24849610030651093,0.262470543384552,0.24849610030651093,0.23947054147720337,0.2254960983991623,0.02,0.4996738805,0.0,0.26031291484832764,0.9999898672103882,0.01939299888908863,0.27482396364212036,0.04791119322180748,0.2686835527420044,0.2588759660720825,0.2591110169887543,0.26031291484832764,0.26031291484832764,0.02468249946832657,0.002105054911226034,0.24204659461975098,0.044392577969119884,1049101.25,21,nan,-1.0,True,,False,0.1439637839794159,0.0,0.1439637839794159,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
22,1049099.625,96.21446228027344,0.0,0.48813170194625854,5243.796875,5243.796875,5243.796875,0.2625841200351715,0.2625841200351715,0.24860462546348572,0.24860462546348572,0.2625841200351715,0.24860462546348572,0.2625841200351715,0.24860462546348572,0.23958411812782288,0.22560462355613708,0.019999999999999997,0.49964232399999997,0.0,0.260427325963974,0.9999899864196777,0.01938692107796669,0.27016568183898926,0.04790036007761955,0.26868361234664917,0.25899192690849304,0.25922805070877075,0.260427325963974,0.260427325963974,0.025680996477603912,0.0021950402297079563,0.24180187284946442,0.04672808797719578,1049099.625,22,nan,-1.0,True,,False,0.1440528780221939,0.0,0.1440528780221939,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
23,1049098.5,96.30184936523438,0.0,0.4875716269016266,5243.7919921875,5243.7919921875,5243.7919921875,0.2626939117908478,0.2626939117908478,0.24870707094669342,0.24870707094669342,0.2626939117908478,0.24870707094669342,0.2626939117908478,0.24870707094669342,0.23969390988349915,0.2257070690393448,0.02,0.49960933350000003,0.0,0.2605379819869995,0.9999899864196777,0.019378509372472763,0.2662549614906311,0.047868698835372925,0.2686835527420044,0.2591049373149872,0.25934216380119324,0.2605379819869995,0.2605379819869995,0.02671520970761776,0.002286927541717887,0.24155235290527344,0.037816859641073584,1049098.5,23,nan,-1.0,True,,False,0.1441401243209839,0.0,0.1441401243209839,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
24,1049097.5,96.39508819580078,0.0,0.4869733452796936,5243.7880859375,5243.7880859375,5243.7880859375,0.2628115713596344,0.2628115713596344,0.24881629645824432,0.24881629645824432,0.2628115713596344,0.24881629645824432,0.2628115713596344,0.24881629645824432,0.23981156945228577,0.2258162945508957,0.019999999999999997,0.49957491200000004,0.0,0.260656476020813,0.9999901056289673,0.019368495792150497,0.2690288722515106,0.047821398824453354,0.2686835527420044,0.25922560691833496,0.25946399569511414,0.260656476020813,0.260656476020813,0.027756907045841217,0.0023797666653990746,0.2412908673286438,0.04250277152621291,1049097.5,24,nan,-1.0,True,,False,0.14423133432865143,0.0,0.14423133432865143,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
25,1049096.5,96.49661254882812,0.0,0.48627525568008423,5243.7841796875,5243.7841796875,5243.7841796875,0.26293668150901794,0.26293668150901794,0.24893517792224884,0.24893517792224884,0.26293668150901794,0.24893517792224884,0.26293668150901794,0.24893517792224884,0.2399366796016693,0.2259351760149002,0.02,0.49953906249999996,0.0,0.26078251004219055,0.9999899864196777,0.0193594042211771,0.2716437876224518,0.04777644947171211,0.26868361234664917,0.25935330986976624,0.2595929503440857,0.26078251004219055,0.26078251004219055,0.028761528432369232,0.002468601567670703,0.2410191148519516,0.04582524179972501,1049096.5,25,nan,-1.0,True,,False,0.14432786405086517,0.0,0.14432786405086517,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
26,1049095.375,96.6097183227539,0.0,0.48551255464553833,5243.7802734375,5243.7802734375,5243.7802734375,0.26307183504104614,0.26307183504104614,0.24906755983829498,0.24906755983829498,0.26307183504104614,0.24906755983829498,0.26307183504104614,0.24906755983829498,0.2400718331336975,0.22606755793094635,0.02,0.499501788,0.0,0.260918527841568,0.9999901056289673,0.019351128488779068,0.27540040016174316,0.04773280769586563,0.26868361234664917,0.2594906985759735,0.25973159074783325,0.260918527841568,0.260918527841568,0.029698794707655907,0.002551661105826497,0.24074046313762665,0.04240867523832195,1049095.375,26,nan,-1.0,True,,False,0.14442811906337738,0.0,0.14442811906337738,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
27,1049094.5,96.73238372802734,0.0,0.48485657572746277,5243.77685546875,5243.77685546875,5243.77685546875,0.2632136642932892,0.2632136642932892,0.24921102821826935,0.24921102821826935,0.2632136642932892,0.24921102821826935,0.2632136642932892,0.24921102821826935,0.24021366238594055,0.22621102631092072,0.02,0.4994630915,0.0,0.26106134057044983,0.9999901056289673,0.019346032291650772,0.2788986563682556,0.047702543437480927,0.26868361234664917,0.2596348524093628,0.25987693667411804,0.26106134057044983,0.26106134057044983,0.03059917315840721,0.0026316773146390915,0.2404557317495346,0.024442063140061993,1049094.5,27,nan,-1.0,True,,False,0.14453360438346863,0.0,0.14453360438346863,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
28,1049093.625,96.86238861083984,0.0,0.48421555757522583,5243.77294921875,5243.77294921875,5243.77294921875,0.26336249709129333,0.26336249709129333,0.2493629902601242,0.2493629902601242,0.26336249709129333,0.2493629902601242,0.26336249709129333,0.2493629902601242,0.2403624951839447,0.22636298835277557,0.02,0.49942297599999996,0.0,0.26121118664741516,0.9999901056289673,0.019343780353665352,0.2819536030292511,0.04769565165042877,0.2686834931373596,0.25978633761405945,0.26002976298332214,0.26121118664741516,0.26121118664741516,0.0314626470208168,0.002709687454625964,0.24018163979053497,0.02088958600264353,1049093.625,28,nan,-1.0,True,,False,0.14464236795902252,0.0,0.14464236795902252,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
29,1049092.5,96.99374389648438,0.0,0.48354557156562805,5243.76904296875,5243.76904296875,5243.76904296875,0.2635110318660736,0.2635110318660736,0.24951642751693726,0.24951642751693726,0.2635110318660736,0.24951642751693726,0.2635110318660736,0.24951642751693726,0.24051102995872498,0.22651642560958862,0.02,0.4993814445,0.0,0.2613607347011566,0.9999902248382568,0.019341737031936646,0.28145283460617065,0.0476924404501915,0.26868361234664917,0.2599380910396576,0.2601829171180725,0.2613607347011566,0.2613607347011566,0.032294102013111115,0.002785906894132495,0.23991742730140686,0.021696338973318536,1049092.5,29,nan,-1.0,True,,False,0.14475224912166595,0.0,0.14475224912166595,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
