step,L_total,loss_vol,loss_rep,loss_bnd,loss_curve_length,curve_length_min,curve_length_max,curve_length_mean,loss_cell_edge_uniform,loss_fem,loss_comp,comp,vol_frac,vol_frac_internal,vol_frac_eff_total,vol_frac_eff,VF_total,VF_eff_total,VF_int,VF_eff_int,vol_dev,vol_dev_eff,tau,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,h_mean,centerline_radius_mean,active_count_total,active_count_mean,active_frac_mean,inactive_count_total,inactive_count_mean,inactive_frac_mean,anchor_update_allowed,collapse_active
138,18.257793426513672,-0.0,0.0,-0.0,18.257793426513672,0.08135153353214264,1.6391849517822266,0.5977326035499573,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.020000000000000004,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002482315059751272,0.0679398849606514,0.00041394864911126206,18.12642478942871,137,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
139,19.518827438354492,-0.0,0.0,-0.0,19.518827438354492,0.07618516683578491,1.6389923095703125,0.5976904034614563,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025007924996316433,0.06767056882381439,0.0005977709540729848,18.12642478942871,137,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
140,19.300424575805664,-0.0,0.0,-0.0,19.300424575805664,0.07703891396522522,1.6390504837036133,0.5976676940917969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002541234716773033,0.06731533259153366,0.0005999172922201979,18.12642478942871,137,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
141,17.762744903564453,-0.0,0.0,-0.0,17.762744903564453,0.08350805193185806,1.639242172241211,0.5976549983024597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002566930837929249,0.06693928688764572,0.0004602435469678312,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
142,18.819011688232422,-0.0,0.0,-0.0,18.819011688232422,0.07899606972932816,1.6395115852355957,0.5976445078849792,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026125626172870398,0.06655687093734741,0.0004235536935084383,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
143,34.570865631103516,-0.0,0.0,-0.0,34.570865631103516,0.039497777819633484,1.639786720275879,0.5976508259773254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026984582655131817,0.0657077431678772,0.0005795259639853612,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
144,38.140499114990234,-0.0,0.0,-0.0,38.140499114990234,0.03458428010344505,1.6399540901184082,0.5976646542549133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002705305116251111,0.06558425724506378,0.000578036933347903,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
145,22.246482849121094,-0.0,0.0,-0.0,22.246482849121094,0.06663991510868073,1.6399035453796387,0.5976698994636536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002649807371199131,0.06606925278902054,0.0005702367438971123,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
146,26.613542556762695,-0.0,0.0,-0.0,26.613542556762695,0.05460207536816597,1.6398305892944336,0.5977546572685242,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002545206807553768,0.0670771673321724,0.0005639863995838823,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
147,24.571889877319336,-0.0,0.0,-0.0,24.571889877319336,0.05981799587607384,1.639521598815918,0.5979555249214172,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025448761880397797,0.06800948828458786,0.0005579470796419628,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
148,45.75205993652344,-0.0,0.0,-0.0,45.75205993652344,0.02658735401928425,1.6392545700073242,0.598219096660614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026559766847640276,0.06876763701438904,0.0005917274361308955,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
149,200.7869110107422,-0.0,0.0,-0.0,200.7869110107422,0.0009648246923461556,1.63889741897583,0.5982815027236938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026748578529804945,0.06906202435493469,0.0005831039816257544,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
150,38.406646728515625,-0.0,0.0,-0.0,38.406646728515625,0.03431202471256256,1.6385884284973145,0.5984908938407898,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002794865984469652,0.06952298432588577,0.0005714967055610032,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
151,44.3026237487793,-0.0,0.0,-0.0,44.3026237487793,0.027973396703600883,1.6381301879882812,0.5993536710739136,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030424855649471283,0.06991368532180786,0.0004286214084459061,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
152,38.908634185791016,-0.0,0.0,-0.0,38.908634185791016,0.03378792852163315,1.6377272605895996,0.5998244285583496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032223581802099943,0.07011120021343231,0.00041495502227917314,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
153,37.23839569091797,-0.0,0.0,-0.0,37.23839569091797,0.03590885549783707,1.6374950408935547,0.5998976826667786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003315552370622754,0.07030614465475082,0.0006026912690231256,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
154,49.447547912597656,-0.0,0.0,-0.0,49.447547912597656,0.023663876578211784,1.6374444961547852,0.5999823212623596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003354171523824334,0.07033496350049973,0.0006050499678167398,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
155,56.81439971923828,-0.0,0.0,-0.0,56.81439971923828,0.01886674389243126,1.6375417709350586,0.60004723072052,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033543729223310947,0.07024974375963211,0.0006085402785629412,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
156,51.12346267700195,-0.0,0.0,-0.0,51.12346267700195,0.022454168647527695,1.6377372741699219,0.6001071333885193,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033324798569083214,0.07006420940160751,0.0006146009059193602,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
157,35.82125473022461,-0.0,0.0,-0.0,35.82125473022461,0.037894949316978455,1.638002872467041,0.6001550555229187,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033056263346225023,0.06963520497083664,0.0006225835563782312,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
158,31.992586135864258,-0.0,0.0,-0.0,31.992586135864258,0.04395408183336258,1.638493537902832,0.6002418398857117,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032690924126654863,0.06894541531801224,0.0005791332080207212,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
159,100.73020935058594,-0.0,0.0,-0.0,100.73020935058594,0.006164389196783304,1.6388068199157715,0.6003263592720032,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032607996836304665,0.0684373676776886,0.0005936225170444231,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
160,59.03562545776367,-0.0,0.0,-0.0,59.03562545776367,0.017699431627988815,1.63889741897583,0.6003260612487793,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253443166613579,0.06819066405296326,0.0005989621324715699,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
161,43.95775604248047,-0.0,0.0,-0.0,43.95775604248047,0.028395339846611023,1.6391315460205078,0.6002777218818665,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003238353645429015,0.067684106528759,0.0006901121264490939,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
162,85.86613464355469,-0.0,0.0,-0.0,85.86613464355469,0.008715110830962658,1.6393518447875977,0.600371778011322,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032954663038253784,0.06715953350067139,0.0006287428568612086,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
163,79.67107391357422,-0.0,0.0,-0.0,79.67107391357422,0.010155174881219864,1.6392951011657715,0.6004028916358948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033306824043393135,0.06708260625600815,0.0006916898105373548,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
164,84.69603729248047,-0.0,0.0,-0.0,84.69603729248047,0.008962363004684448,1.6390190124511719,0.6004489660263062,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034003942273557186,0.06714710593223572,0.0006816283257649047,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
165,87.15425872802734,-0.0,0.0,-0.0,87.15425872802734,0.008447995409369469,1.6384515762329102,0.600566029548645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034897425211966038,0.06728444248437881,0.0006686637898383196,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
166,144.19467163085938,-0.0,0.0,-0.0,144.19467163085938,0.0025560015346854925,1.6380290985107422,0.6007241010665894,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035846445243805647,0.06743454188108444,0.0006453680930462724,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
167,105.0452880859375,-0.0,0.0,-0.0,105.0452880859375,0.005621824413537979,1.6376147270202637,0.6006795763969421,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003641071729362011,0.06740768998861313,0.0006117576308497519,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
168,115.78350067138672,-0.0,0.0,-0.0,115.78350067138672,0.004464658442884684,1.6373157501220703,0.6005762815475464,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003730448428541422,0.06730680912733078,0.0005851327018717711,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
169,49.116207122802734,-0.0,0.0,-0.0,49.116207122802734,0.023976042866706848,1.6368751525878906,0.6004138588905334,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814948722720146,0.06722384691238403,0.0005736227444685937,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
170,30.667638778686523,-0.0,0.0,-0.0,30.667638778686523,0.046390797942876816,1.6364917755126953,0.6003677248954773,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395269226282835,0.06712047010660172,0.0005421094897428702,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
171,84.48175048828125,-0.0,0.0,-0.0,84.48175048828125,0.009004415012896061,1.6360893249511719,0.6004407405853271,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041501871310174465,0.06673339754343033,0.0004453312799341802,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
172,55.85576629638672,-0.0,0.0,-0.0,55.85576629638672,0.019465023651719093,1.6354436874389648,0.6004275679588318,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004404829815030098,0.06641454994678497,0.00047954546971595846,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
173,76.55596160888672,-0.0,0.0,-0.0,76.55596160888672,0.011004047468304634,1.6350665092468262,0.6004994511604309,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004673963878303766,0.06596903502941132,0.0005385854979067517,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
174,122.71863555908203,-0.0,0.0,-0.0,122.71863555908203,0.003868142608553171,1.6347389221191406,0.6001272797584534,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009874701499939,0.06529369950294495,0.0004175347394266282,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
175,71.33294677734375,-0.0,0.0,-0.0,71.33294677734375,0.012563478201627731,1.6344776153564453,0.5999091863632202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005229345988482237,0.06522473692893982,0.0004706234863078862,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
176,51.67814254760742,-0.0,0.0,-0.0,51.67814254760742,0.02205338142812252,1.634141445159912,0.5997198820114136,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005485739093273878,0.0650273934006691,0.0006216491851773753,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
177,51.722930908203125,-0.0,0.0,-0.0,51.722930908203125,0.022045131772756577,1.6339998245239258,0.5997661352157593,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057581583969295025,0.06110347807407379,0.0006375811753969174,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
178,143.2636260986328,-0.0,0.0,-0.0,143.2636260986328,0.002596934325993061,1.6336569786071777,0.5999926924705505,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.020000000000000004,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006014843471348286,0.05385279655456543,0.0005461946602736134,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
179,92.64723205566406,-0.0,0.0,-0.0,92.64723205566406,0.007415109779685736,1.6334471702575684,0.5998055338859558,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064166314899921,0.05432663857936859,0.0005480955915118102,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
180,56.9320182800293,-0.0,0.0,-0.0,56.9320182800293,0.018781358376145363,1.633382797241211,0.5992655754089355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005928178317844868,0.06202709674835205,0.0007177840984695649,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
181,47.39322280883789,-0.0,0.0,-0.0,47.39322280883789,0.025234099477529526,1.633312702178955,0.5990164279937744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.019999999999999997,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859351251274347,0.06465556472539902,0.0007745805210106482,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
182,46.804359436035156,-0.0,0.0,-0.0,46.804359436035156,0.025725848972797394,1.6332740783691406,0.5989474058151245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.020000000000000004,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005905258469283581,0.0646260604262352,0.000874219814704702,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
183,53.290504455566406,-0.0,0.0,-0.0,53.290504455566406,0.020951226353645325,1.633345127105713,0.5989846587181091,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000000044703484,0.023000000044703484,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062495386227965355,0.06335107982158661,0.0006940426492292318,17.762744903564453,141,nan,-1.0,True,,False,0.010050058364868164,0.0,0.010050058364868164,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0
