step,L_total,loss_vol,loss_rep,loss_bnd,loss_fem,loss_comp,comp,vol_frac,vol_frac_internal,vol_frac_eff_total,vol_frac_eff,VF_total,VF_eff_total,VF_int,VF_eff_int,vol_dev,vol_dev_eff,tau,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,h_mean,centerline_radius_mean,active_count_total,active_count_mean,active_frac_mean,inactive_count_total,inactive_count_mean,inactive_frac_mean,anchor_update_allowed,collapse_active
30,3.380385637283325,0.7844465970993042,0.0,0.31767356395721436,3.3432995678595034e-06,3.3432995678595034e-06,33432.99609375,0.18275023996829987,0.18275023996829987,0.0630464032292366,0.0630464032292366,0.18275023996829987,0.0630464032292366,0.18275023996829987,0.0630464032292366,0.31724977493286133,0.436953604221344,0.02,1.0,0.00020641990704461932,0.18443959951400757,0.8017255067825317,0.0,0.0,0.0,0.0,0.18443959951400757,0.18443959951400757,0.18443959951400757,0.18443959951400757,0.12312131375074387,0.0691174790263176,0.08905011415481567,0.09310868065804243,3.230055570602417,2,nan,-1.0,True,,False,0.07262112945318222,0.0,0.6643189787864685,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
31,3.299865245819092,0.770931601524353,0.0,0.3175986111164093,3.185733930877177e-06,3.185733930877177e-06,31857.337890625,0.18666835129261017,0.18666835129261017,0.06512952595949173,0.06512952595949173,0.18666835129261017,0.06512952595949173,0.18666835129261017,0.06512952595949173,0.313331663608551,0.43487048149108887,0.02,1.0,0.00021528496290557086,0.18831820785999298,0.8006459474563599,0.0,0.0,0.0,0.0,0.18831820785999298,0.18831820785999298,0.18831820785999298,0.18831820785999298,0.1249636635184288,0.06911685317754745,0.08911534398794174,0.10028051845729351,3.230055570602417,2,nan,-1.0,True,,False,0.07265064120292664,0.0,0.6645889282226562,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
32,3.267697334289551,0.7656398415565491,0.0,0.31747207045555115,3.1179733923636377e-06,3.1179733923636377e-06,31179.732421875,0.18822035193443298,0.18822035193443298,0.0659414604306221,0.0659414604306221,0.18822035193443298,0.0659414604306221,0.18822035193443298,0.0659414604306221,0.311779648065567,0.4340585470199585,0.02,1.0,0.00022039402392692864,0.18986263871192932,0.7816647291183472,0.0,0.0,0.0,0.0,0.18986263871192932,0.18986263871192932,0.18986263871192932,0.18986263871192932,0.1253529191017151,0.06911599636077881,0.08918195962905884,0.10028011887334287,3.230055570602417,2,nan,-1.0,True,,False,0.07268010824918747,0.0,0.6648584604263306,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
33,3.2659637928009033,0.7649824023246765,0.0,0.31753286719322205,3.110970737907337e-06,3.110970737907337e-06,31109.70703125,0.18840396404266357,0.18840396404266357,0.06605641543865204,0.06605641543865204,0.18840396404266357,0.06605641543865204,0.18840396404266357,0.06605641543865204,0.3115960359573364,0.43394356966018677,0.02,1.0,0.0002208662626799196,0.19004760682582855,0.7816623449325562,0.0,0.0,0.0,0.0,0.19004760682582855,0.19004760682582855,0.19004760682582855,0.19004760682582855,0.125435933470726,0.06911489367485046,0.0892498791217804,0.10028392621316015,3.230055570602417,2,nan,-1.0,True,,False,0.07270954549312592,0.0,0.6651277542114258,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
34,3.2946977615356445,0.7689580321311951,0.0,0.3174953758716583,3.1667962048231857e-06,3.1667962048231857e-06,31667.9609375,0.18721835315227509,0.18721835315227509,0.0654723197221756,0.0654723197221756,0.18721835315227509,0.0654723197221756,0.18721835315227509,0.0654723197221756,0.3127816319465637,0.4345276951789856,0.02,1.0,0.0002167039056075737,0.1888718456029892,0.8020794987678528,0.0,0.0,0.0,0.0,0.1888718456029892,0.1888718456029892,0.1888718456029892,0.1888718456029892,0.1251935213804245,0.06911394000053406,0.0893121212720871,0.10028815162368118,3.230055570602417,2,nan,-1.0,True,,False,0.07273892313241959,0.0,0.665396511554718,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3.2619051933288574,0.7636629939079285,0.0,0.317525178194046,3.0963185508880997e-06,3.0963185508880997e-06,30963.185546875,0.18877261877059937,0.18877261877059937,0.06628748774528503,0.06628748774528503,0.18877261877059937,0.06628748774528503,0.18877261877059937,0.06628748774528503,0.31122738122940063,0.43371251225471497,0.02,1.0,0.00022184111003298312,0.19041870534420013,0.7816088795661926,0.0,0.0,0.0,0.0,0.19041870534420013,0.19041870534420013,0.19041870534420013,0.19041870534420013,0.12560057640075684,0.06911316514015198,0.08936931192874908,0.10028412658721209,3.230055570602417,2,nan,-1.0,True,,False,0.07276830822229385,0.0,0.665665328502655,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
36,3.290191888809204,0.767648458480835,0.0,0.3174836039543152,3.1503659556619823e-06,3.1503659556619823e-06,31503.658203125,0.18758343160152435,0.18758343160152435,0.06570052355527878,0.06570052355527878,0.18758343160152435,0.06570052355527878,0.18758343160152435,0.06570052355527878,0.31241655349731445,0.4342994689941406,0.02,1.0,0.00021763528638985008,0.18923936784267426,0.8024821877479553,0.0,0.0,0.0,0.0,0.18923936784267426,0.18923936784267426,0.18923936784267426,0.18923936784267426,0.12534788250923157,0.06911250203847885,0.0894220620393753,0.10028842957690358,3.230055570602417,2,nan,-1.0,True,,False,0.07279762625694275,0.0,0.6659334897994995,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
37,3.289181709289551,0.7669937014579773,0.0,0.3174622654914856,3.146718881907873e-06,3.146718881907873e-06,31467.1875,0.18776610493659973,0.18776610493659973,0.06581472605466843,0.06581472605466843,0.18776610493659973,0.06581472605466843,0.18776610493659973,0.06581472605466843,0.31223389506340027,0.434185266494751,0.02,1.0,0.00021810374164488167,0.1894233524799347,0.8025131225585938,0.0,0.0,0.0,0.0,0.1894233524799347,0.1894233524799347,0.1894233524799347,0.1894233524799347,0.12542636692523956,0.06911198049783707,0.08947096019983292,0.10028854017145931,3.230055570602417,2,nan,-1.0,True,,False,0.07282693684101105,0.0,0.666201651096344,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
38,3.2566869258880615,0.7616943120956421,0.0,0.31741324067115784,3.0775097457080847e-06,3.0775097457080847e-06,30775.09765625,0.18932290375232697,0.18932290375232697,0.06663338094949722,0.06663338094949722,0.18932290375232697,0.06663338094949722,0.18932290375232697,0.06663338094949722,0.31067711114883423,0.4333666265010834,0.02,1.0,0.00022327751503326,0.19097280502319336,0.7815535664558411,0.0,0.0,0.0,0.0,0.19097280502319336,0.19097280502319336,0.19097280502319336,0.19097280502319336,0.1258479207754135,0.06911157071590424,0.08951647579669952,0.10028428798541426,3.230055570602417,2,nan,-1.0,True,,False,0.07285619527101517,0.0,0.6664692759513855,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
39,3.2553234100341797,0.761040985584259,0.0,0.317386269569397,3.071666469622869e-06,3.071666469622869e-06,30716.6640625,0.1895056664943695,0.1895056664943695,0.06674828380346298,0.06674828380346298,0.1895056664943695,0.06674828380346298,0.1895056664943695,0.06674828380346298,0.3104943335056305,0.4332517087459564,0.02,1.0,0.00022376468405127525,0.19115681946277618,0.7815043926239014,0.0,0.0,0.0,0.0,0.19115681946277618,0.19115681946277618,0.19115681946277618,0.19115681946277618,0.12592965364456177,0.06911119818687439,0.08955901116132736,0.1002828142605722,3.230055570602417,2,nan,-1.0,True,,False,0.07288546115159988,0.0,0.6667370200157166,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
40,3.2538840770721436,0.7603862285614014,0.0,0.31729114055633545,3.0658047762699425e-06,3.0658047762699425e-06,30658.046875,0.1896888166666031,0.1896888166666031,0.06686370819807053,0.06686370819807053,0.1896888166666031,0.06686370819807053,0.1896888166666031,0.06686370819807053,0.3103111982345581,0.4331362843513489,0.02,1.0,0.0002242724149255082,0.19134119153022766,0.781501829624176,0.0,0.0,0.0,0.0,0.19134119153022766,0.19134119153022766,0.19134119153022766,0.19134119153022766,0.12601269781589508,0.06911084055900574,0.08959908038377762,0.10028342306613922,3.230055570602417,2,nan,-1.0,True,,False,0.07291467487812042,0.0,0.6670042276382446,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
41,3.250986099243164,0.7597333192825317,0.0,0.3172820210456848,3.054704848182155e-06,3.054704848182155e-06,30547.048828125,0.18987151980400085,0.18987151980400085,0.06697884947061539,0.06697884947061539,0.18987151980400085,0.06697884947061539,0.18987151980400085,0.06697884947061539,0.31012848019599915,0.4330211579799652,0.02,1.0,0.00022476690355688334,0.19152513146400452,0.7814376354217529,0.0,0.0,0.0,0.0,0.19152513146400452,0.19152513146400452,0.19152513146400452,0.19152513146400452,0.1260950267314911,0.06911049783229828,0.08963680267333984,0.1002668013330549,3.230055570602417,2,nan,-1.0,True,,False,0.07294386625289917,0.0,0.6672712564468384,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
42,3.2502071857452393,0.7590809464454651,0.0,0.3173102140426636,3.0503879315801896e-06,3.0503879315801896e-06,30503.87890625,0.19005414843559265,0.19005414843559265,0.06709399074316025,0.06709399074316025,0.19005414843559265,0.06709399074316025,0.19005414843559265,0.06709399074316025,0.30994585156440735,0.43290600180625916,0.02,1.0,0.00022523669758811593,0.1917090117931366,0.7814465761184692,0.0,0.0,0.0,0.0,0.1917090117931366,0.1917090117931366,0.1917090117931366,0.1917090117931366,0.12617702782154083,0.06911037862300873,0.08967269957065582,0.10026655523106456,3.230055570602417,2,nan,-1.0,True,,False,0.07297303527593613,0.0,0.6675381064414978,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
43,3.248368978500366,0.7584331035614014,0.0,0.3173399269580841,3.0424894248426426e-06,3.0424894248426426e-06,30424.89453125,0.19023562967777252,0.19023562967777252,0.06720835715532303,0.06720835715532303,0.19023562967777252,0.06720835715532303,0.19023562967777252,0.06720835715532303,0.30976438522338867,0.43279165029525757,0.02,1.0,0.0002257518790429458,0.19189175963401794,0.7814507484436035,0.0,0.0,0.0,0.0,0.19189175963401794,0.19189175963401794,0.19189175963401794,0.19189175963401794,0.12625892460346222,0.0691104605793953,0.08970682322978973,0.10026705670170485,3.230055570602417,2,nan,-1.0,True,,False,0.0730021744966507,0.0,0.6678046584129333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
44,3.247994899749756,0.7577797174453735,0.0,0.31730201840400696,3.03969227388734e-06,3.03969227388734e-06,30396.921875,0.19041863083839417,0.19041863083839417,0.06732393801212311,0.06732393801212311,0.19041863083839417,0.06732393801212311,0.19041863083839417,0.06732393801212311,0.30958136916160583,0.4326760768890381,0.02,1.0,0.00022624574194196612,0.19207599759101868,0.7814843058586121,0.0,0.0,0.0,0.0,0.19207599759101868,0.19207599759101868,0.19207599759101868,0.19207599759101868,0.12634149193763733,0.06911072134971619,0.08973941206932068,0.10024469909258187,3.230055570602417,2,nan,-1.0,True,,False,0.07303132861852646,0.0,0.6680713295936584,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
45,3.2462825775146484,0.7571256756782532,0.0,0.31744515895843506,3.031739424841362e-06,3.031739424841362e-06,30317.39453125,0.19060178101062775,0.19060178101062775,0.06743982434272766,0.06743982434272766,0.19060178101062775,0.06743982434272766,0.19060178101062775,0.06743982434272766,0.30939823389053345,0.43256017565727234,0.02,1.0,0.0002267586678499356,0.19226035475730896,0.7815461158752441,0.0,0.0,0.0,0.0,0.19226035475730896,0.19226035475730896,0.19226035475730896,0.19226035475730896,0.12642627954483032,0.06911098212003708,0.08977341651916504,0.10026463130488991,3.230055570602417,2,nan,-1.0,True,,False,0.07306046783924103,0.0,0.6683379411697388,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
46,3.2461905479431152,0.756476640701294,0.0,0.31745201349258423,3.0295821034087567e-06,3.0295821034087567e-06,30295.8203125,0.19078375399112701,0.19078375399112701,0.06755472719669342,0.06755472719669342,0.19078375399112701,0.06755472719669342,0.19078375399112701,0.06755472719669342,0.3092162609100342,0.4324452877044678,0.02,1.0,0.00022728358453605324,0.19244353473186493,0.7816043496131897,0.0,0.0,0.0,0.0,0.19244353473186493,0.19244353473186493,0.19244353473186493,0.19244353473186493,0.12650944292545319,0.06911106407642365,0.08981215208768845,0.10026433253660798,3.230055570602417,2,nan,-1.0,True,,False,0.07308956235647202,0.0,0.6686040759086609,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
47,3.2432608604431152,0.7558271884918213,0.0,0.31748077273368835,3.017963990714634e-06,3.017963990714634e-06,30179.640625,0.19096589088439941,0.19096589088439941,0.06766975671052933,0.06766975671052933,0.19096589088439941,0.06766975671052933,0.19096589088439941,0.06766975671052933,0.3090341091156006,0.43233025074005127,0.02,1.0,0.00022780381550546736,0.19262689352035522,0.7816678285598755,0.0,0.0,0.0,0.0,0.19262690842151642,0.19262690842151642,0.19262690842151642,0.19262690842151642,0.12659332156181335,0.06911095231771469,0.08985504508018494,0.10026447144336999,3.230055570602417,2,nan,-1.0,True,,False,0.0731186717748642,0.0,0.6688703298568726,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
48,3.2419233322143555,0.755174994468689,0.0,0.3174862265586853,3.0116289053694345e-06,3.0116289053694345e-06,30116.2890625,0.19114871323108673,0.19114871323108673,0.06778564304113388,0.06778564304113388,0.19114871323108673,0.06778564304113388,0.19114871323108673,0.06778564304113388,0.30885130167007446,0.4322143495082855,0.02,1.0,0.0002283333451487124,0.1928110420703888,0.7817568182945251,0.0,0.0,0.0,0.0,0.1928110420703888,0.1928110420703888,0.1928110420703888,0.1928110420703888,0.12667743861675262,0.0691106840968132,0.08990167826414108,0.10026430953294038,3.230055570602417,2,nan,-1.0,True,,False,0.07314777374267578,0.0,0.6691365838050842,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
49,3.239994525909424,0.754524827003479,0.0,0.3175358176231384,3.0031101232452784e-06,3.0031101232452784e-06,30031.1015625,0.19133113324642181,0.19133113324642181,0.06790105253458023,0.06790105253458023,0.19133113324642181,0.06790105253458023,0.19133113324642181,0.06790105253458023,0.308668851852417,0.43209895491600037,0.02,1.0,0.0002288439718540758,0.19299475848674774,0.781868577003479,0.0,0.0,0.0,0.0,0.19299475848674774,0.19299475848674774,0.19299475848674774,0.19299475848674774,0.12676095962524414,0.06911026686429977,0.08995167911052704,0.10026488704606891,3.230055570602417,2,nan,-1.0,True,,False,0.07317684590816498,0.0,0.6694024801254272,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
50,2.94883394241333,0.7479944229125977,0.0,0.12687751650810242,2.8579897843883373e-06,2.8579897843883373e-06,28579.8984375,0.1922832429409027,0.1922832429409027,0.0703280121088028,0.0703280121088028,0.1922832429409027,0.0703280121088028,0.1922832429409027,0.0703280121088028,0.3077167570590973,0.4296720027923584,0.02,1.0,9.313278860645369e-05,0.19426435232162476,0.7882717251777649,0.0,0.0,0.0,0.0,0.19426435232162476,0.19426435232162476,0.19426435232162476,0.19426435232162476,0.1388198286294937,0.0810491144657135,0.1482098549604416,0.10032995506189764,2.94883394241333,50,nan,-1.0,True,,False,0.07412201166152954,0.0,0.6780486106872559,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
51,2.9495291709899902,0.7474755644798279,0.0,0.12687897682189941,2.854844524335931e-06,2.854844524335931e-06,28548.4453125,0.19242849946022034,0.19242849946022034,0.07042191922664642,0.07042191922664642,0.19242849946022034,0.07042191922664642,0.19242849946022034,0.07042191922664642,0.30757150053977966,0.4295780658721924,0.02,1.0,9.328789019491524e-05,0.19441069662570953,0.7888438701629639,0.0,0.0,0.0,0.0,0.19441069662570953,0.19441069662570953,0.19441069662570953,0.19441069662570953,0.1388888955116272,0.08104563504457474,0.1482602208852768,0.10033006751909852,2.94883394241333,50,nan,-1.0,True,,False,0.07414518296718597,0.0,0.6782606244087219,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
52,2.9487690925598145,0.7468979358673096,0.0,0.12687525153160095,2.847413725248771e-06,2.847413725248771e-06,28474.13671875,0.19259019196033478,0.19259019196033478,0.07052664458751678,0.07052664458751678,0.19259019196033478,0.07052664458751678,0.19259019196033478,0.07052664458751678,0.3074098229408264,0.429473340511322,0.02,1.0,9.345215948997065e-05,0.1945735365152359,0.789368212223053,0.0,0.0,0.0,0.0,0.1945735365152359,0.1945735365152359,0.1945735365152359,0.1945735365152359,0.13896618783473969,0.08104021847248077,0.14831745624542236,0.10032984530553221,2.94883394241333,50,nan,-1.0,True,,False,0.07417084276676178,0.0,0.6784953474998474,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
53,2.947319269180298,0.7462776899337769,0.0,0.12686951458454132,2.838035243257764e-06,2.838035243257764e-06,28380.3515625,0.19276398420333862,0.19276398420333862,0.07063895463943481,0.07063895463943481,0.19276398420333862,0.07063895463943481,0.19276398420333862,0.07063895463943481,0.3072360157966614,0.4293610453605652,0.02,1.0,9.362457785755396e-05,0.1947486400604248,0.789850652217865,0.0,0.0,0.0,0.0,0.1947486400604248,0.1947486400604248,0.1947486400604248,0.1947486400604248,0.13904888927936554,0.08103326708078384,0.1483803540468216,0.10032913736067713,2.947319269180298,53,nan,-1.0,True,,False,0.07419833540916443,0.0,0.6787468194961548,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
54,2.9482855796813965,0.7458746433258057,0.0,0.1268603652715683,2.8347087663860293e-06,2.8347087663860293e-06,28347.087890625,0.1928771436214447,0.1928771436214447,0.07071171700954437,0.07071171700954437,0.1928771436214447,0.07071171700954437,0.1928771436214447,0.07071171700954437,0.3071228563785553,0.42928826808929443,0.02,1.0,9.374124056193978e-05,0.194862499833107,0.7901973724365234,0.0,0.0,0.0,0.0,0.194862499833107,0.194862499833107,0.194862499833107,0.194862499833107,0.1391027718782425,0.08102508634328842,0.14844828844070435,0.10021083955653012,2.947319269180298,53,nan,-1.0,True,,False,0.07421573996543884,0.0,0.6789060235023499,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
55,2.94850492477417,0.7453856468200684,0.0,0.12685219943523407,2.8296390155446716e-06,2.8296390155446716e-06,28296.390625,0.19301456212997437,0.19301456212997437,0.07079990953207016,0.07079990953207016,0.19301456212997437,0.07079990953207016,0.19301456212997437,0.07079990953207016,0.30698543787002563,0.42920008301734924,0.02,1.0,9.387928002979606e-05,0.19500084221363068,0.7905330061912537,0.0,0.0,0.0,0.0,0.19500084221363068,0.19500084221363068,0.19500084221363068,0.19500084221363068,0.13916662335395813,0.08101724088191986,0.1485203355550766,0.10020950236357748,2.947319269180298,53,nan,-1.0,True,,False,0.0742371454834938,0.0,0.679101824760437,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
56,2.9484519958496094,0.7448354959487915,0.0,0.12684239447116852,2.8241679501661565e-06,2.8241679501661565e-06,28241.6796875,0.19316889345645905,0.19316889345645905,0.07089966535568237,0.07089966535568237,0.19316889345645905,0.07089966535568237,0.19316889345645905,0.07089966535568237,0.30683112144470215,0.4291003346443176,0.02,1.0,9.402388241142035e-05,0.19515633583068848,0.7908483147621155,0.0,0.0,0.0,0.0,0.19515633583068848,0.19515633583068848,0.19515633583068848,0.19515633583068848,0.13923953473567963,0.08100953698158264,0.14859606325626373,0.1002085670363158,2.947319269180298,53,nan,-1.0,True,,False,0.07426131516695023,0.0,0.6793229579925537,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
57,2.9480538368225098,0.7442370653152466,0.0,0.12683284282684326,2.817936319843284e-06,2.817936319843284e-06,28179.36328125,0.19333702325820923,0.19333702325820923,0.07100796699523926,0.07100796699523926,0.19333702325820923,0.07100796699523926,0.19333702325820923,0.07100796699523926,0.30666297674179077,0.42899203300476074,0.02,1.0,9.418244007974863e-05,0.19532567262649536,0.7911415100097656,0.0,0.0,0.0,0.0,0.19532567262649536,0.19532567262649536,0.19532567262649536,0.19532567262649536,0.1393171101808548,0.081001877784729,0.1486748307943344,0.10020737326703966,2.947319269180298,53,nan,-1.0,True,,False,0.07428761571645737,0.0,0.6795635223388672,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
58,2.9482460021972656,0.7436057925224304,0.0,0.1268225908279419,2.813861783579341e-06,2.813861783579341e-06,28138.6171875,0.19351443648338318,0.19351443648338318,0.07112229615449905,0.07112229615449905,0.19351443648338318,0.07112229615449905,0.19351443648338318,0.07112229615449905,0.3064855635166168,0.42887771129608154,0.02,1.0,9.43512495723553e-05,0.19550448656082153,0.7914225459098816,0.0,0.0,0.0,0.0,0.19550450146198273,0.19550450146198273,0.19550450146198273,0.19550450146198273,0.1393977254629135,0.08099426329135895,0.14875614643096924,0.10020680958405137,2.947319269180298,53,nan,-1.0,True,,False,0.07431557029485703,0.0,0.6798192858695984,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
59,2.9474422931671143,0.7429424524307251,0.0,0.12681159377098083,2.8067856874258723e-06,2.8067856874258723e-06,28067.857421875,0.1937008798122406,0.1937008798122406,0.07124259322881699,0.07124259322881699,0.1937008798122406,0.07124259322881699,0.1937008798122406,0.07124259322881699,0.3062991201877594,0.4287573993206024,0.02,1.0,9.452695667278022e-05,0.19569240510463715,0.7916774749755859,0.0,0.0,0.0,0.0,0.19569240510463715,0.19569240510463715,0.19569240510463715,0.19569240510463715,0.13948215544223785,0.08098669350147247,0.14883948862552643,0.1002055089455098,2.947319269180298,53,nan,-1.0,True,,False,0.07434482872486115,0.0,0.6800869107246399,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
60,2.9453320503234863,0.742255687713623,0.0,0.12680134177207947,2.7956077701674076e-06,2.7956077701674076e-06,27956.078125,0.19389395415782928,0.19389395415782928,0.07136727124452591,0.07136727124452591,0.19389395415782928,0.07136727124452591,0.19389395415782928,0.07136727124452591,0.3061060309410095,0.4286327362060547,0.02,1.0,9.470983786741272e-05,0.1958869844675064,0.7919176816940308,0.0,0.0,0.0,0.0,0.1958869844675064,0.1958869844675064,0.1958869844675064,0.1958869844675064,0.13956832885742188,0.08097916096448898,0.14892469346523285,0.10020388159900903,2.9453320503234863,60,nan,-1.0,True,,False,0.07437514513731003,0.0,0.6803642511367798,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
61,2.9461512565612793,0.741600751876831,0.0,0.12678909301757812,2.7935993784922175e-06,2.7935993784922175e-06,27935.994140625,0.19407816231250763,0.19407816231250763,0.07148630917072296,0.07148630917072296,0.19407816231250763,0.07148630917072296,0.19407816231250763,0.07148630917072296,0.30592185258865356,0.42851370573043823,0.02,1.0,9.488603245699778e-05,0.19607272744178772,0.7921223640441895,0.0,0.0,0.0,0.0,0.19607272744178772,0.19607272744178772,0.19607272744178772,0.19607272744178772,0.13965098559856415,0.08097167313098907,0.14901123940944672,0.10032068002037704,2.9453320503234863,60,nan,-1.0,True,,False,0.07440409809350967,0.0,0.6806290745735168,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
62,2.945378065109253,0.7410238981246948,0.0,0.12677592039108276,2.7857747681991896e-06,2.7857747681991896e-06,27857.748046875,0.19424065947532654,0.19424065947532654,0.0715908482670784,0.0715908482670784,0.19424065947532654,0.0715908482670784,0.19424065947532654,0.0715908482670784,0.30575934052467346,0.4284091591835022,0.02,1.0,9.50484027271159e-05,0.1962365061044693,0.7922772765159607,0.0,0.0,0.0,0.0,0.1962365061044693,0.1962365061044693,0.1962365061044693,0.1962365061044693,0.13972443342208862,0.08096317946910858,0.14909867942333221,0.10031851795502007,2.9453320503234863,60,nan,-1.0,True,,False,0.07442937791347504,0.0,0.6808603405952454,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
63,2.9459266662597656,0.7404031157493591,0.0,0.12676414847373962,2.7825356028188253e-06,2.7825356028188253e-06,27825.35546875,0.19441550970077515,0.19441550970077515,0.07170360535383224,0.07170360535383224,0.19441550970077515,0.07170360535383224,0.19441550970077515,0.07170360535383224,0.30558449029922485,0.42829638719558716,0.02,1.0,9.521250467514619e-05,0.196412593126297,0.7924290299415588,0.0,0.0,0.0,0.0,0.196412593126297,0.196412593126297,0.196412593126297,0.196412593126297,0.13980409502983093,0.08095385134220123,0.14918673038482666,0.10031621186062693,2.9453320503234863,60,nan,-1.0,True,,False,0.07445640116930008,0.0,0.6811075210571289,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
64,2.944528102874756,0.739753007888794,0.0,0.12675227224826813,2.773227151919855e-06,2.773227151919855e-06,27732.271484375,0.1945987492799759,0.1945987492799759,0.07182173430919647,0.07182173430919647,0.1945987492799759,0.07182173430919647,0.1945987492799759,0.07182173430919647,0.3054012656211853,0.42817825078964233,0.02,1.0,9.537243749946356e-05,0.19659721851348877,0.7925752997398376,0.0,0.0,0.0,0.0,0.19659721851348877,0.19659721851348877,0.19659721851348877,0.19659721851348877,0.13988955318927765,0.08094383031129837,0.14927473664283752,0.10031289779581129,2.944528102874756,64,nan,-1.0,True,,False,0.07448489218950272,0.0,0.6813681721687317,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
65,2.945448398590088,0.7390697598457336,0.0,0.12673920392990112,2.771617573671392e-06,2.771617573671392e-06,27716.17578125,0.19479133188724518,0.19479133188724518,0.07194602489471436,0.07194602489471436,0.19479133188724518,0.07194602489471436,0.19479133188724518,0.07194602489471436,0.305208683013916,0.42805397510528564,0.02,1.0,9.552743722451851e-05,0.19679124653339386,0.7927119135856628,0.0,0.0,0.0,0.0,0.19679124653339386,0.19679124653339386,0.19679124653339386,0.19679124653339386,0.13997775316238403,0.08093325793743134,0.1493627429008484,0.10030938657000661,2.944528102874756,64,nan,-1.0,True,,False,0.07451459020376205,0.0,0.6816398501396179,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
66,2.987499475479126,0.7464736700057983,0.0,0.1267266571521759,2.8359277166600805e-06,2.8359277166600805e-06,28359.27734375,0.1926613301038742,0.1926613301038742,0.07067175954580307,0.07067175954580307,0.1926613301038742,0.07067175954580307,0.1926613301038742,0.07067175954580307,0.3073386549949646,0.42932823300361633,0.02,1.0,9.617896284908056e-05,0.19467629492282867,0.8559439182281494,0.0,0.0,0.0,0.0,0.19467629492282867,0.19467629492282867,0.19467629492282867,0.19467629492282867,0.13911935687065125,0.08092225342988968,0.14945010840892792,0.100193234346807,2.944528102874756,64,nan,-1.0,True,,False,0.07454424351453781,0.0,0.6819111108779907,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
67,2.9855427742004395,0.7458516359329224,0.0,0.12671315670013428,2.82562928077823e-06,2.82562928077823e-06,28256.29296875,0.19283634424209595,0.19283634424209595,0.07078353315591812,0.07078353315591812,0.19283634424209595,0.07078353315591812,0.19283634424209595,0.07078353315591812,0.30716365575790405,0.4292164742946625,0.02,1.0,9.632655564928427e-05,0.19485259056091309,0.856334388256073,0.0,0.0,0.0,0.0,0.19485259056091309,0.19485259056091309,0.19485259056091309,0.19485259056091309,0.13919448852539062,0.08091197162866592,0.14953666925430298,0.100190410297364,2.944528102874756,64,nan,-1.0,True,,False,0.07457137852907181,0.0,0.6821593046188354,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
