step,L_total,loss_vol,loss_rep,loss_bnd,loss_fem,loss_comp,comp,vol_frac,vol_frac_internal,vol_frac_eff_total,vol_frac_eff,VF_total,VF_eff_total,VF_int,VF_eff_int,vol_dev,vol_dev_eff,tau,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,h_mean,centerline_radius_mean,active_count_total,active_count_mean,active_frac_mean,inactive_count_total,inactive_count_mean,inactive_frac_mean,anchor_update_allowed,collapse_active
32,858.0203857421875,422.2555847167969,0.0,0.0,0.6754621267318726,0.6754621267318726,0.6754621267318726,0.5387496948242188,0.5387496948242188,0.49562373757362366,0.49562373757362366,0.5387496948242188,0.49562373757362366,0.5387496948242188,0.49562373757362366,0.5157496929168701,0.472623735666275,0.02,0.439584,4.4435259951569606e-06,0.5445681810379028,0.9991912245750427,0.011418446898460388,0.10728132724761963,0.14768002927303314,0.2686835527420044,0.5114747285842896,0.5118979215621948,0.5445681810379028,0.5445681810379028,0.07756194472312927,0.013543471693992615,0.20924344658851624,0.012391594330741404,858.0203857421875,32,nan,-1.0,True,,False,0.055958595126867294,0.0,0.5118944644927979,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
33,853.79443359375,420.1251220703125,0.0,0.0,0.677209198474884,0.677209198474884,0.677209198474884,0.5375668406486511,0.5375668406486511,0.49442994594573975,0.49442994594573975,0.5375668406486511,0.49442994594573975,0.5375668406486511,0.49442994594573975,0.5145668387413025,0.4714299440383911,0.02,0.4362935,4.2645924622775055e-06,0.5434093475341797,0.9991913437843323,0.01139588002115488,0.10108077526092529,0.14774252474308014,0.26868361234664917,0.5105493664741516,0.510969877243042,0.5434093475341797,0.5434093475341797,0.08080947399139404,0.01418269518762827,0.2088550478219986,0.010183655039226223,853.79443359375,33,nan,-1.0,True,,False,0.0558839850127697,0.0,0.5112119913101196,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
34,849.4191284179688,417.90948486328125,0.0,0.0,0.6800068616867065,0.6800068616867065,0.6800068616867065,0.536328136920929,0.536328136920929,0.4931851923465729,0.4931851923465729,0.536328136920929,0.4931851923465729,0.536328136920929,0.4931851923465729,0.5133281350135803,0.47018519043922424,0.02,0.432952,4.115480805921834e-06,0.5421959161758423,0.999179482460022,0.011402898468077183,0.10066866874694824,0.14784425497055054,0.26868361234664917,0.5095531940460205,0.509975790977478,0.5421959161758423,0.5421959161758423,0.0841219425201416,0.014829813502728939,0.20845703780651093,0.010604759480985295,849.4191284179688,34,nan,-1.0,True,,False,0.05580113083124161,0.0,0.5104540586471558,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
35,846.05126953125,416.1788024902344,0.0,0.0,0.684683620929718,0.684683620929718,0.684683620929718,0.5353421568870544,0.5353421568870544,0.49221059679985046,0.49221059679985046,0.5353421568870544,0.49221059679985046,0.5353421568870544,0.49221059679985046,0.5123421549797058,0.46921059489250183,0.02,0.4295625,3.966369149566162e-06,0.5412284731864929,0.999167799949646,0.011394314467906952,0.10086297988891602,0.14786596596240997,0.2686835527420044,0.5088230967521667,0.5092479586601257,0.5412284731864929,0.5412284731864929,0.08737669885158539,0.01548538077622652,0.20804938673973083,0.012610532036180504,846.05126953125,35,nan,-1.0,True,,False,0.05575568974018097,0.0,0.5100383758544922,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
36,844.704833984375,415.4931945800781,0.0,0.0,0.6859209537506104,0.6859209537506104,0.6859209537506104,0.5349391102790833,0.5349391102790833,0.4918239414691925,0.4918239414691925,0.5349391102790833,0.4918239414691925,0.5349391102790833,0.4918239414691925,0.5119391083717346,0.46882393956184387,0.02,0.426128,3.847079824481625e-06,0.5408291816711426,0.9991681575775146,0.011389757506549358,0.09954017400741577,0.14780500531196594,0.2686835527420044,0.5086094737052917,0.5090326070785522,0.5408291816711426,0.5408291816711426,0.09037117660045624,0.016150696203112602,0.20762307941913605,0.013233878069311485,844.704833984375,36,nan,-1.0,True,,False,0.055789168924093246,0.0,0.5103446245193481,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
37,843.267822265625,414.770263671875,0.0,0.0,0.6863647699356079,0.6863647699356079,0.6863647699356079,0.53451007604599,0.53451007604599,0.49141591787338257,0.49141591787338257,0.53451007604599,0.49141591787338257,0.53451007604599,0.49141591787338257,0.5115100741386414,0.46841591596603394,0.02,0.4226515,3.757612830668222e-06,0.5404042601585388,0.9991693496704102,0.011385087855160236,0.1015881597995758,0.14773109555244446,0.2686835825443268,0.5083636045455933,0.5087867975234985,0.5404042601585388,0.5404042601585388,0.0934034213423729,0.016821155324578285,0.20717740058898926,0.011600534050052779,843.267822265625,37,nan,-1.0,True,,False,0.05581306666135788,0.0,0.5105632543563843,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
38,841.5990600585938,413.94384765625,0.0,0.0,0.6855692863464355,0.6855692863464355,0.6855692863464355,0.5340206623077393,0.5340206623077393,0.49094903469085693,0.49094903469085693,0.5340206623077393,0.49094903469085693,0.5340206623077393,0.49094903469085693,0.5110206604003906,0.4679490327835083,0.02,0.419136,3.727790499397088e-06,0.5399219989776611,0.9991865754127502,0.011374691501259804,0.10388451814651489,0.14769543707370758,0.26868361234664917,0.5080490112304688,0.5084720849990845,0.5399219393730164,0.5399219393730164,0.09647180885076523,0.017495833337306976,0.20671290159225464,0.011939119004334012,841.5990600585938,38,nan,-1.0,True,,False,0.05582766979932785,0.0,0.5106968283653259,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
39,837.857666015625,412.0589904785156,0.0,0.0,0.6869850158691406,0.6869850158691406,0.6869850158691406,0.5329508185386658,0.5329508185386658,0.4898824393749237,0.4898824393749237,0.5329508185386658,0.4898824393749237,0.5329508185386658,0.4898824393749237,0.5099508166313171,0.4668824374675751,0.02,0.4155845,3.697967940752278e-06,0.5388736724853516,0.9991898536682129,0.0113557493314147,0.09484061598777771,0.14773638546466827,0.26868361234664917,0.5072270035743713,0.507648229598999,0.5388736724853516,0.5388736724853516,0.099798783659935,0.018175238743424416,0.20622897148132324,0.028696689410329174,837.857666015625,39,nan,-1.0,True,,False,0.05576895922422409,0.0,0.5101597309112549,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
40,833.014404296875,409.6121826171875,0.0,0.0,0.6895004510879517,0.6895004510879517,0.6895004510879517,0.5315670371055603,0.5315670371055603,0.48849421739578247,0.48849421739578247,0.5315670371055603,0.48849421739578247,0.5315670371055603,0.48849421739578247,0.5085670351982117,0.46549421548843384,0.02,0.412,3.697967940752278e-06,0.5375189185142517,0.9991783499717712,0.011348912492394447,0.09707489609718323,0.14783012866973877,0.26868361234664917,0.5061204433441162,0.5065420269966125,0.5375189185142517,0.5375189185142517,0.10328156501054764,0.01885596662759781,0.20573332905769348,0.02899248053694868,833.014404296875,40,nan,-1.0,True,,False,0.05567239224910736,0.0,0.5092763900756836,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
41,827.9570922851562,407.02252197265625,0.0,0.0,0.6956027150154114,0.6956027150154114,0.6956027150154114,0.5301037430763245,0.5301037430763245,0.4870203733444214,0.4870203733444214,0.5301037430763245,0.4870203733444214,0.5301037430763245,0.4870203733444214,0.5071037411689758,0.46402037143707275,0.02,0.4083855,3.608501401686226e-06,0.5360863208770752,0.9991598129272461,0.011352311819791794,0.09426620602607727,0.14792418479919434,0.26868361234664917,0.5049188137054443,0.5053436160087585,0.5360863208770752,0.5360863208770752,0.10682491213083267,0.019540302455425262,0.20522795617580414,0.02916487059782311,827.9570922851562,41,nan,-1.0,True,,False,0.055567335337400436,0.0,0.5083153247833252,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
42,822.6810302734375,404.32098388671875,0.0,0.0,0.7019543647766113,0.7019543647766113,0.7019543647766113,0.5285832285881042,0.5285832285881042,0.48547789454460144,0.48547789454460144,0.5285832285881042,0.48547789454460144,0.5285832285881042,0.48547789454460144,0.5055832266807556,0.4624778926372528,0.02,0.404744,3.5190341804991476e-06,0.5345979928970337,0.9991459846496582,0.011348273605108261,0.0960138738155365,0.14797458052635193,0.26868361234664917,0.5036956667900085,0.504120945930481,0.5345979928970337,0.5345979928970337,0.11041533946990967,0.020228255540132523,0.20471414923667908,0.028362142690134026,822.6810302734375,42,nan,-1.0,True,,False,0.05545427277684212,0.0,0.5072810649871826,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
43,817.3353271484375,401.6026306152344,0.0,0.0,0.7065026760101318,0.7065026760101318,0.7065026760101318,0.5270324945449829,0.5270324945449829,0.4839205741882324,0.4839205741882324,0.5270324945449829,0.4839205741882324,0.5270324945449829,0.4839205741882324,0.5040324926376343,0.4609205722808838,0.02,0.4010785,3.4295671866857447e-06,0.5330810546875,0.9991341829299927,0.011335587128996849,0.1006065309047699,0.14804883301258087,0.26868361234664917,0.5024471282958984,0.5028709173202515,0.5330810546875,0.5330810546875,0.11401882022619247,0.02091953530907631,0.20419234037399292,0.027698860796388343,817.3353271484375,43,nan,-1.0,True,,False,0.055333461612463,0.0,0.5061759352684021,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
44,811.72607421875,398.75982666015625,0.0,0.0,0.7103213667869568,0.7103213667869568,0.7103213667869568,0.525408923625946,0.525408923625946,0.48228633403778076,0.48228633403778076,0.525408923625946,0.48228633403778076,0.525408923625946,0.48228633403778076,0.5024089217185974,0.45928633213043213,0.02,0.39739199999999997,3.399744628040935e-06,0.5314932465553284,0.9991341829299927,0.011335624381899834,0.10146787762641907,0.1481732726097107,0.26868361234664917,0.501076340675354,0.5015004277229309,0.5314932465553284,0.5314932465553284,0.11767129600048065,0.021613704040646553,0.20366549491882324,0.027172383473953232,811.72607421875,44,nan,-1.0,True,,False,0.05520488694310188,0.0,0.5049997568130493,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
45,805.8436279296875,395.7778015136719,0.0,0.0,0.7144019603729248,0.7144019603729248,0.7144019603729248,0.523705780506134,0.523705780506134,0.48056578636169434,0.48056578636169434,0.523705780506134,0.48056578636169434,0.523705780506134,0.48056578636169434,0.5007057785987854,0.4575657844543457,0.02,0.39368749999999997,3.3401001928723417e-06,0.5298284888267517,0.9991220235824585,0.011350909247994423,0.10548174381256104,0.1482287049293518,0.2686835527420044,0.4996660649776459,0.5000938773155212,0.5298284888267517,0.5298284888267517,0.12137289345264435,0.02231152169406414,0.2031351625919342,0.01854348417125746,805.8436279296875,45,nan,-1.0,True,,False,0.055068325251340866,0.0,0.5037505030632019,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
46,799.6282348632812,392.6111145019531,0.0,0.0,0.720301628112793,0.720301628112793,0.720301628112793,0.5218971371650696,0.5218971371650696,0.47873160243034363,0.47873160243034363,0.5218971371650696,0.47873160243034363,0.5218971371650696,0.47873160243034363,0.49889713525772095,0.455731600522995,0.02,0.389968,3.2506331990589388e-06,0.5280609130859375,0.9991115927696228,0.01134080532938242,0.10378628969192505,0.1482848823070526,0.2686835527420044,0.4981803894042969,0.4986061453819275,0.5280609130859375,0.5280609130859375,0.1251661628484726,0.02301306463778019,0.20259934663772583,0.019243909817305394,799.6282348632812,46,nan,-1.0,True,,False,0.05492159351706505,0.0,0.5024082660675049,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
47,793.128662109375,389.2900390625,0.0,0.0,0.7274302244186401,0.7274302244186401,0.7274302244186401,0.5199882388114929,0.5199882388114929,0.47679999470710754,0.47679999470710754,0.5199882388114929,0.47679999470710754,0.5199882388114929,0.47679999470710754,0.4969882369041443,0.4537999927997589,0.02,0.3862365,3.161166205245536e-06,0.5261965394020081,0.9990964531898499,0.011335926130414009,0.10085338354110718,0.1484519988298416,0.26868361234664917,0.49658793210983276,0.4970133304595947,0.5261965394020081,0.5261965394020081,0.1290348768234253,0.02371739037334919,0.20205798745155334,0.017727645424505074,793.128662109375,47,nan,-1.0,True,,False,0.05476555973291397,0.0,0.5009809136390686,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
48,786.7225341796875,386.0162658691406,0.0,0.0,0.7344988584518433,0.7344988584518433,0.7344988584518433,0.5180870890617371,0.5180870890617371,0.4748878479003906,0.4748878479003906,0.5180870890617371,0.4748878479003906,0.5180870890617371,0.4748878479003906,0.4950870871543884,0.451887845993042,0.02,0.382496,3.1313438739744015e-06,0.5243399143218994,0.9990901947021484,0.011348697356879711,0.09767493605613708,0.1486007571220398,0.26868361234664917,0.49499282240867615,0.49542316794395447,0.5243399143218994,0.5243399143218994,0.13287194073200226,0.024424096569418907,0.20151574909687042,0.017837015916787397,786.7225341796875,48,nan,-1.0,True,,False,0.054600317031145096,0.0,0.4994693100452423,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
49,780.06396484375,382.6236572265625,0.0,0.0,0.7408340573310852,0.7408340573310852,0.7408340573310852,0.5161188244819641,0.5161188244819641,0.47289764881134033,0.47289764881134033,0.5161188244819641,0.47289764881134033,0.5161188244819641,0.47289764881134033,0.4931188225746155,0.4498976469039917,0.02,0.3787495,3.101521542703267e-06,0.5224174857139587,0.9990847110748291,0.011339833028614521,0.09737846255302429,0.14871305227279663,0.26868361234664917,0.4933337867259979,0.4937639832496643,0.5224174857139587,0.5224174857139587,0.13677209615707397,0.025132426992058754,0.20097286999225616,0.017617749490050807,780.06396484375,49,nan,-1.0,True,,False,0.054425932466983795,0.0,0.49787408113479614,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
50,773.479248046875,379.2853088378906,0.0,0.0,0.745430588722229,0.745430588722229,0.745430588722229,0.514176070690155,0.514176070690155,0.47093069553375244,0.47093069553375244,0.514176070690155,0.47093069553375244,0.514176070690155,0.47093069553375244,0.4911760687828064,0.4479306936264038,0.02,0.375,3.0716989840584574e-06,0.5205208659172058,0.9990823268890381,0.011325881816446781,0.0915677547454834,0.14875933527946472,0.2686835527420044,0.4916982650756836,0.4921279549598694,0.5205208659172058,0.5205208659172058,0.14048342406749725,0.025779427960515022,0.20064295828342438,0.012791956249404594,773.479248046875,50,nan,-1.0,True,,False,0.05426109954714775,0.0,0.4963662326335907,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
51,766.0936889648438,375.5400085449219,0.0,0.0,0.7506846189498901,0.7506846189498901,0.7506846189498901,0.5119848847389221,0.5119848847389221,0.468713641166687,0.468713641166687,0.5119848847389221,0.468713641166687,0.5119848847389221,0.468713641166687,0.4889848828315735,0.4457136392593384,0.02,0.37125050000000004,3.041876652787323e-06,0.5183823704719543,0.9990987777709961,0.0113281961530447,0.09062564373016357,0.1488577276468277,0.2686835825443268,0.4898642897605896,0.49029695987701416,0.5183823704719543,0.5183823704719543,0.1444757729768753,0.026482924818992615,0.20013345777988434,0.012778274486966742,766.0936889648438,51,nan,-1.0,True,,False,0.05406656861305237,0.0,0.4945867359638214,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
52,758.6396484375,371.7566833496094,0.0,0.0,0.7563143372535706,0.7563143372535706,0.7563143372535706,0.5097652673721313,0.5097652673721313,0.4664628505706787,0.4664628505706787,0.5097652673721313,0.4664628505706787,0.5097652673721313,0.4664628505706787,0.4867652654647827,0.4434628486633301,0.02,0.367504,2.9822324449924054e-06,0.5162169337272644,0.9990831613540649,0.011337250471115112,0.09146615862846375,0.1489374190568924,0.2686835825443268,0.487968772649765,0.4884034991264343,0.5162169337272644,0.5162169337272644,0.14844980835914612,0.027188986539840698,0.19927065074443817,0.011554872069003371,758.6396484375,52,nan,-1.0,True,,False,0.05386216565966606,0.0,0.492716908454895,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
53,752.1583251953125,368.4696044921875,0.0,0.0,0.7609565854072571,0.7609565854072571,0.7609565854072571,0.5078186988830566,0.5078186988830566,0.46449795365333557,0.46449795365333557,0.5078186988830566,0.46449795365333557,0.5078186988830566,0.46449795365333557,0.484818696975708,0.44149795174598694,0.02,0.3637635,2.952410113721271e-06,0.5143186450004578,0.9990242123603821,0.01132645457983017,0.08901822566986084,0.14901675283908844,0.26868361234664917,0.48633915185928345,0.4867730736732483,0.5143186450004578,0.5143186450004578,0.15229164063930511,0.02791581302881241,0.19826409220695496,0.009223127457921186,752.1583251953125,53,nan,-1.0,True,,False,0.05369364470243454,0.0,0.4911753237247467,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
54,749.4801635742188,367.123779296875,0.0,0.0,0.7616289854049683,0.7616289854049683,0.7616289854049683,0.5069847702980042,0.5069847702980042,0.4636909067630768,0.4636909067630768,0.5069847702980042,0.4636909067630768,0.5069847702980042,0.4636909067630768,0.4839847683906555,0.44069090485572815,0.02,0.360032,2.8927654511790024e-06,0.513507604598999,0.9990111589431763,0.011327759362757206,0.08895549178123474,0.14902637898921967,0.2686835527420044,0.4857127070426941,0.48614901304244995,0.5135076642036438,0.5135076642036438,0.15556786954402924,0.028651811182498932,0.19728337228298187,0.009793333457006762,749.4801635742188,54,nan,-1.0,True,,False,0.053670357912778854,0.0,0.49096229672431946,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
55,750.6129760742188,367.7246398925781,0.0,0.0,0.7581849098205566,0.7581849098205566,0.7581849098205566,0.5072868466377258,0.5072868466377258,0.46405139565467834,0.46405139565467834,0.5072868466377258,0.46405139565467834,0.5072868466377258,0.46405139565467834,0.4842868447303772,0.4410513937473297,0.02,0.3563125,2.8331207886367338e-06,0.5138079524040222,0.9990191459655762,0.011310265399515629,0.08998653292655945,0.14888525009155273,0.26868361234664917,0.48610565066337585,0.4865410327911377,0.5138079524040222,0.5138079524040222,0.15824885666370392,0.029388071969151497,0.19631768763065338,0.011765238264666146,749.4801635742188,54,nan,-1.0,True,,False,0.05379383638501167,0.0,0.4920918345451355,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
56,751.5374755859375,368.2156982421875,0.0,0.0,0.7553052306175232,0.7553052306175232,0.7553052306175232,0.5075264573097229,0.5075264573097229,0.464345782995224,0.464345782995224,0.5075264573097229,0.464345782995224,0.5075264573097229,0.464345782995224,0.48452645540237427,0.44134578108787537,0.02,0.352608,2.8032984573655995e-06,0.5140491724014282,0.9990323185920715,0.011292964220046997,0.09031915664672852,0.14867356419563293,0.2686835527420044,0.48645153641700745,0.48688289523124695,0.5140491724014282,0.5140491724014282,0.1609208881855011,0.030128110200166702,0.19537216424942017,0.011576341031791849,749.4801635742188,54,nan,-1.0,True,,False,0.053906962275505066,0.0,0.49312669038772583,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
57,752.23291015625,368.59014892578125,0.0,0.0,0.7526291608810425,0.7526291608810425,0.7526291608810425,0.5076932311058044,0.5076932311058044,0.46457013487815857,0.46457013487815857,0.5076932311058044,0.46457013487815857,0.5076932311058044,0.46457013487815857,0.4846932291984558,0.44157013297080994,0.02,0.3489215,2.773476126094465e-06,0.5142209529876709,0.9990506172180176,0.011296854354441166,0.09417724609375,0.1484840363264084,0.2686835825443268,0.4867246747016907,0.487157940864563,0.5142209529876709,0.5142209529876709,0.16362033784389496,0.030888477340340614,0.1944473683834076,0.01069828378321189,749.4801635742188,54,nan,-1.0,True,,False,0.054010167717933655,0.0,0.49407079815864563,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
58,747.6582641601562,366.274169921875,0.0,0.0,0.7554959654808044,0.7554959654808044,0.7554959654808044,0.5063072443008423,0.5063072443008423,0.46318066120147705,0.46318066120147705,0.5063072443008423,0.46318066120147705,0.5063072443008423,0.46318066120147705,0.48330724239349365,0.4401806592941284,0.02,0.345256,2.773476126094465e-06,0.5128795504570007,0.9990695714950562,0.011292207054793835,0.09119942784309387,0.1485002338886261,0.26868361234664917,0.48557761311531067,0.48601096868515015,0.5128795504570007,0.5128795504570007,0.16710884869098663,0.03164714202284813,0.19354520738124847,0.010240783717664372,747.6582641601562,58,nan,-1.0,True,,False,0.05391266942024231,0.0,0.4931789040565491,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
59,742.4232177734375,363.61834716796875,0.0,0.0,0.7593275904655457,0.7593275904655457,0.7593275904655457,0.5047143697738647,0.5047143697738647,0.46158191561698914,0.46158191561698914,0.5047143697738647,0.46158191561698914,0.5047143697738647,0.46158191561698914,0.4817143678665161,0.4385819137096405,0.02,0.34161450000000004,2.773476126094465e-06,0.5113385915756226,0.9990125298500061,0.011273520067334175,0.09645959734916687,0.14856785535812378,0.2686835527420044,0.4842693507671356,0.4847021698951721,0.5113385915756226,0.5113385915756226,0.17071479558944702,0.03240799158811569,0.1926637887954712,0.009615794829894893,742.4232177734375,59,nan,-1.0,True,,False,0.05378322675824165,0.0,0.49199479818344116,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
60,737.0761108398438,360.9039611816406,0.0,0.0,0.7634097337722778,0.7634097337722778,0.7634097337722778,0.5030720829963684,0.5030720829963684,0.45994189381599426,0.45994189381599426,0.5030720829963684,0.45994189381599426,0.5030720829963684,0.45994189381599426,0.4800720810890198,0.43694189190864563,0.02,0.33799999999999997,2.773476126094465e-06,0.5097505450248718,0.9990023374557495,0.011266078799962997,0.0895351767539978,0.14861176908016205,0.2686835527420044,0.48291563987731934,0.48335179686546326,0.5097505450248718,0.5097505450248718,0.17437374591827393,0.03317113593220711,0.19179964065551758,0.009684026532340795,737.0761108398438,60,nan,-1.0,True,,False,0.05364390090107918,0.0,0.490720272064209,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
61,766.6873779296875,375.7596740722656,0.0,0.0,0.7584022879600525,0.7584022879600525,0.7584022879600525,0.5116305351257324,0.5116305351257324,0.4688439965248108,0.4688439965248108,0.5116305351257324,0.4688439965248108,0.5116305351257324,0.4688439965248108,0.4886305332183838,0.44584399461746216,0.02,0.3344155,2.8032984573655995e-06,0.5179490447044373,0.999019980430603,0.01137703936547041,0.09454098343849182,0.14878934621810913,0.26868361234664917,0.4891738295555115,0.489604651927948,0.5179490447044373,0.5179490447044373,0.1794123500585556,0.0339362695813179,0.19095462560653687,0.008378546736720536,737.0761108398438,60,nan,-1.0,True,,False,0.05380893126130104,0.0,0.4922299385070801,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
62,742.710205078125,363.82916259765625,0.0,0.0,0.7525953054428101,0.7525953054428101,0.7525953054428101,0.5046803951263428,0.5046803951263428,0.46170905232429504,0.46170905232429504,0.5046803951263428,0.46170905232429504,0.5046803951263428,0.46170905232429504,0.48168039321899414,0.4387090504169464,0.02,0.330864,2.862943119907868e-06,0.5113535523414612,0.9990637898445129,0.011199555359780788,0.08585494756698608,0.14837858080863953,0.26868361234664917,0.48453083634376526,0.484962522983551,0.5113535523414612,0.5113535523414612,0.1792278289794922,0.03470400720834732,0.19018086791038513,0.010615408427030262,737.0761108398438,60,nan,-1.0,True,,False,0.05399591475725174,0.0,0.49394041299819946,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
63,745.55810546875,365.3128662109375,0.0,0.0,0.7466193437576294,0.7466193437576294,0.7466193437576294,0.5054924488067627,0.5054924488067627,0.4626026451587677,0.4626026451587677,0.5054924488067627,0.4626026451587677,0.5054924488067627,0.4626026451587677,0.48249244689941406,0.43960264325141907,0.02,0.3273485,2.9225877824501367e-06,0.5121647715568542,0.9990833401679993,0.011187640018761158,0.09573659300804138,0.14819718897342682,0.2686835825443268,0.48537343740463257,0.4858052134513855,0.5121647715568542,0.5121647715568542,0.18164019286632538,0.03546973690390587,0.18945471942424774,0.010485450231095051,737.0761108398438,60,nan,-1.0,True,,False,0.054172664880752563,0.0,0.4955572783946991,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
64,748.2039184570312,366.6788024902344,0.0,0.0,0.7423166632652283,0.7423166632652283,0.7423166632652283,0.5062561631202698,0.5062561631202698,0.4634237587451935,0.4634237587451935,0.5062561631202698,0.4634237587451935,0.5062561631202698,0.4634237587451935,0.48325616121292114,0.44042375683784485,0.02,0.323872,2.9225877824501367e-06,0.5129292011260986,0.9990646243095398,0.011158665642142296,0.09648635983467102,0.1479300707578659,0.26868361234664917,0.48616400361061096,0.4865938127040863,0.5129292011260986,0.5129292011260986,0.18413423001766205,0.036232840269804,0.18877814710140228,0.01067578525948597,737.0761108398438,60,nan,-1.0,True,,False,0.054340291768312454,0.0,0.4970906674861908,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
65,748.8040161132812,366.99188232421875,0.0,0.0,0.741012692451477,0.741012692451477,0.741012692451477,0.5064107775688171,0.5064107775688171,0.46361175179481506,0.46361175179481506,0.5064107775688171,0.46361175179481506,0.5064107775688171,0.46361175179481506,0.4834107756614685,0.44061174988746643,0.02,0.3204375,2.8927654511790024e-06,0.5130982995033264,0.9991238713264465,0.011138111352920532,0.09140688180923462,0.14777003228664398,0.26868361234664917,0.48638591170310974,0.48681342601776123,0.5130982995033264,0.5130982995033264,0.18695701658725739,0.0369926318526268,0.18815207481384277,0.011598370872282734,737.0761108398438,60,nan,-1.0,True,,False,0.05442705750465393,0.0,0.4978843927383423,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
66,740.7861328125,362.9045715332031,0.0,0.0,0.7488507628440857,0.7488507628440857,0.7488507628440857,0.5040029287338257,0.5040029287338257,0.46115124225616455,0.46115124225616455,0.5040029287338257,0.46115124225616455,0.5040029287338257,0.46115124225616455,0.48100292682647705,0.4381512403488159,0.02,0.317048,2.8331207886367338e-06,0.5107645392417908,0.9990584254264832,0.011155919171869755,0.09717550873756409,0.14796441793441772,0.26868361234664917,0.4842969477176666,0.4847279489040375,0.5107645392417908,0.5107645392417908,0.190996915102005,0.037757646292448044,0.18760310113430023,0.011485873023048043,737.0761108398438,60,nan,-1.0,True,,False,0.05417967215180397,0.0,0.49562135338783264,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
67,732.55859375,358.7158203125,0.0,0.0,0.7563470602035522,0.7563470602035522,0.7563470602035522,0.5015128254890442,0.5015128254890442,0.4586152732372284,0.4586152732372284,0.5015128254890442,0.4586152732372284,0.5015128254890442,0.4586152732372284,0.47851282358169556,0.43561527132987976,0.02,0.3137065,2.8032984573655995e-06,0.5083493590354919,0.9990267753601074,0.01117559615522623,0.0908014178276062,0.14819592237472534,0.2686835825443268,0.48214098811149597,0.48257383704185486,0.5083493590354919,0.5083493590354919,0.1950659155845642,0.03852800279855728,0.18712970614433289,0.01149697203719471,732.55859375,67,nan,-1.0,True,,False,0.05392161011695862,0.0,0.4932606816291809,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
68,724.27001953125,354.49713134765625,0.0,0.0,0.7637882828712463,0.7637882828712463,0.7637882828712463,0.49898913502693176,0.49898913502693176,0.4560461938381195,0.4560461938381195,0.49898913502693176,0.4560461938381195,0.49898913502693176,0.4560461938381195,0.47598913311958313,0.4330461919307709,0.02,0.31041599999999997,2.773476126094465e-06,0.5059009790420532,0.9990001320838928,0.011193600483238697,0.09000939130783081,0.14839118719100952,0.26868361234664917,0.4799349009990692,0.4803698658943176,0.5059009790420532,0.5059009790420532,0.19920912384986877,0.03930358961224556,0.18673501908779144,0.012283455239311378,724.27001953125,68,nan,-1.0,True,,False,0.053653258830308914,0.0,0.49080586433410645,15.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
