step,L_total,loss_vol,loss_rep,loss_bnd,loss_curve_length,curve_length_min,curve_length_max,curve_length_mean,curve_length_std,curve_length_cv,curve_length_ratio,minimum_length,maximum_length,mean_length,standard_deviation,coefficient_of_variation,maximum_minimum_ratio,minimum_seed_distance,number_of_edges,topology_identifier,loss_cell_edge_uniform,loss_fem,loss_comp,comp,stress_max,stress_p95,stress_p99,stress_norm,disp_field_max,disp_field_p95,disp_field_p99,disp_mean,disp_max,disp_p95,disp_p99,disp_norm,VolFrac,L_FEM_initial,L_FEM_best,L_FEM_norm,compliance_reduction_pct,vol_dev,vol_dev_eff,seed_offset_scale,rho_min,rho_mean,rho_max,filter_delta_mean,filter_delta_max,projection_delta_mean,projection_delta_max,rho_raw_mean,rho_filtered_mean,rho_projected_mean,rho_final_mean,drho,dseed,min_seed_dist,grad_mean,best_score,best_step,best_hard_score,best_hard_step,fem_valid,fem_failure_reason,optimizer_step_skipped,w_geo_mean,centerline_radius_mean,active_units_total,active_units_mean,active_units_frac_mean,inactive_units_total,inactive_units_mean,inactive_units_frac_mean,anchor_update_allowed,collapse_active
241,7.387950897216797,-0.0,0.027888145297765732,-0.0,0.7332174777984619,0.09287743270397186,3.4353299140930176,1.0149016380310059,0.660365641117096,0.650669598285663,36.987778560185234,0.09287743270397186,3.4353299140930176,1.0149016380310059,0.660365641117096,0.650669598285663,36.987778560185234,0.03468343988060951,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09946033922688001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015252182260155678,0.03468343988060951,0.0015459925152754295,7.38603401184082,240,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
242,7.382438659667969,-0.0,0.028155412524938583,-0.0,0.7326127886772156,0.09310165792703629,3.433581590652466,1.0149234533309937,0.6602747440338135,0.6505660519192675,36.87991886614266,0.09310165792703629,3.433581590652466,1.0149234533309937,0.6602747440338135,0.6505660519192675,36.87991886614266,0.034660231322050095,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09945592638464001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015316858887672424,0.034660231322050095,0.0015342917722591665,7.382438659667969,242,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
243,7.381838798522949,-0.0,0.028393859043717384,-0.0,0.7325051426887512,0.09336677938699722,3.4321999549865723,1.0149403810501099,0.6602158546447754,0.6504971789196937,36.76039783658383,0.09336677938699722,3.4321999549865723,1.0149403810501099,0.6602158546447754,0.6504971789196937,36.76039783658383,0.03463958948850632,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09945149620096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015381543897092342,0.03463958948850632,0.0015295425232579873,7.381838798522949,243,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
244,7.370758056640625,-0.0,0.028633154928684235,-0.0,0.7313491702079773,0.09344838559627533,3.431466579437256,1.0149301290512085,0.6601381301879883,0.650427168622049,36.72044795147352,0.09344838559627533,3.431466579437256,1.0149301290512085,0.6601381301879883,0.650427168622049,36.72044795147352,0.034618932753801346,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09944704868352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015446217730641365,0.034618932753801346,0.0015202198342194606,7.370758056640625,244,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
245,7.3677897453308105,-0.0,0.028883246704936028,-0.0,0.7310023307800293,0.09371902048587799,3.430173635482788,1.0149555206298828,0.6600776314735413,0.6503512893490112,36.60061338348775,0.09371902048587799,3.430173635482788,1.0149555206298828,0.6600776314735413,0.6503512893490112,36.60061338348775,0.034597404301166534,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09944258384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015510886907577515,0.034597404301166534,0.0015111034417714109,7.3677897453308105,245,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
246,7.35983943939209,-0.0,0.029124174267053604,-0.0,0.7301591038703918,0.09405078738927841,3.4288976192474365,1.014959454536438,0.6600066423416138,0.6502788258108875,36.45793633874801,0.09405078738927841,3.4288976192474365,1.014959454536438,0.6600066423416138,0.6502788258108875,36.45793633874801,0.03457672521471977,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09943810167808001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01557555515319109,0.03457672521471977,0.0015011950617918046,7.35983943939209,246,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
247,7.362125873565674,-0.0,0.02937598153948784,-0.0,0.730337381362915,0.09446730464696884,3.427703380584717,1.014977216720581,0.659957230091095,0.6502187627653699,36.28454726631921,0.09446730464696884,3.427703380584717,1.014977216720581,0.659957230091095,0.6502187627653699,36.28454726631921,0.03455517068505287,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09943360220544001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015640217810869217,0.03455517068505287,0.0014820629780842864,7.35983943939209,246,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
248,7.3516764640808105,-0.0,0.029618538916110992,-0.0,0.7292439341545105,0.09475089609622955,3.426309108734131,1.014988660812378,0.6598577499389648,0.6501134203911471,36.161231712831,0.09475089609622955,3.426309108734131,1.014988660812378,0.6598577499389648,0.6501134203911471,36.161231712831,0.03453446552157402,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09942908542976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570487767457962,0.03453446552157402,0.0014768439732506522,7.3516764640808105,248,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
249,7.348525524139404,-0.0,0.029882201924920082,-0.0,0.7288761138916016,0.09484519064426422,3.4249255657196045,1.0149818658828735,0.6597650647163391,0.6500264555391322,36.11069304046707,0.09484519064426422,3.4249255657196045,1.0149818658828735,0.6597650647163391,0.6500264555391322,36.11069304046707,0.03451202064752579,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09942455135872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015769531950354576,0.03451202064752579,0.0014644529874203727,7.348525524139404,249,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
250,7.3451738357543945,-0.0,0.03011622279882431,-0.0,0.7284941077232361,0.09512163698673248,3.423643112182617,1.015016794204712,0.6597272753715515,0.6499668568424648,35.992264437797104,0.09512163698673248,3.423643112182617,1.015016794204712,0.6597272753715515,0.6499668568424648,35.992264437797104,0.03449215367436409,121,704874ee745b01a9,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09942000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015834180638194084,0.03449215367436409,0.001456922427223617,7.3451738357543945,250,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
251,7.342126369476318,-0.0,0.03035097010433674,-0.0,0.7281424403190613,0.09562772512435913,3.422361373901367,1.0150185823440552,0.6596404314041138,0.6498801528152902,35.78838009009161,0.09562772512435913,3.422361373901367,1.0150185823440552,0.6596404314041138,0.6498801528152902,35.78838009009161,0.0344722755253315,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09941543136127999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015898827463388443,0.0344722755253315,0.001439721779206593,7.342126369476318,251,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
252,7.345582485198975,-0.0,0.030586423352360725,-0.0,0.7284409403800964,0.09574806690216064,3.421123504638672,1.0150480270385742,0.6596274971961975,0.6498485585166603,35.7304707585848,0.09574806690216064,3.421123504638672,1.0150480270385742,0.6596274971961975,0.6498485585166603,35.7304707585848,0.03445238620042801,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09941084545024001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015963464975357056,0.03445238620042801,0.001419376945705153,7.342126369476318,251,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
253,7.344109535217285,-0.0,0.030832890421152115,-0.0,0.7282443642616272,0.09616091847419739,3.4197473526000977,1.0150541067123413,0.659545361995697,0.649763749177764,35.56275675047457,0.09616091847419739,3.4197473526000977,1.0150541067123413,0.659545361995697,0.649763749177764,35.56275675047457,0.034431617707014084,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09940624227456002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602810062468052,0.034431617707014084,0.0014094418570493872,7.342126369476318,251,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
254,7.343700885772705,-0.0,0.031080111861228943,-0.0,0.7281540632247925,0.0964839830994606,3.418445348739624,1.0150779485702515,0.6594933867454529,0.6496972845034774,35.43018477186744,0.0964839830994606,3.418445348739624,1.0150779485702515,0.6594933867454529,0.6496972845034774,35.43018477186744,0.03441083803772926,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09940162184192002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016092730686068535,0.03441083803772926,0.0013952801723462471,7.342126369476318,251,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
255,7.335037708282471,-0.0,0.03132810443639755,-0.0,0.727238118648529,0.0967702865600586,3.4173378944396973,1.0150866508483887,0.659434974193573,0.6496341702872663,35.313917276857424,0.0967702865600586,3.4173378944396973,1.0150866508483887,0.659434974193573,0.6496341702872663,35.313917276857424,0.03439004719257355,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09939698416000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016157357022166252,0.03439004719257355,0.0013902469308959553,7.335037708282471,255,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
256,7.3362202644348145,-0.0,0.03156648576259613,-0.0,0.7273087501525879,0.09687113761901855,3.4158740043640137,1.0150909423828125,0.6593500375747681,0.6495477499060504,35.26204077212551,0.09687113761901855,3.4158740043640137,1.0150909423828125,0.6593500375747681,0.6495477499060504,35.26204077212551,0.03437010943889618,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09939232923648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016221975907683372,0.03437010943889618,0.0013725169410463423,7.335037708282471,255,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
257,7.333958625793457,-0.0,0.03180556371808052,-0.0,0.7270347476005554,0.0972210019826889,3.4146504402160645,1.015120506286621,0.6593090295791626,0.649488435605502,35.122559638133275,0.0972210019826889,3.4146504402160645,1.015120506286621,0.6593090295791626,0.649488435605502,35.122559638133275,0.034350160509347916,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09938765707904001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016286589205265045,0.034350160509347916,0.0013577509730566817,7.333958625793457,257,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
258,7.33786678314209,-0.0,0.032034873962402344,-0.0,0.7273796796798706,0.09765530377626419,3.413343906402588,1.0151159763336182,0.6592282652854919,0.6494117723045632,34.95298027255971,0.09765530377626419,3.413343906402588,1.0151159763336182,0.6592282652854919,0.6494117723045632,34.95298027255971,0.0343310683965683,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09938296769536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01635119877755642,0.0343310683965683,0.001335825670594204,7.333958625793457,257,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
259,7.332006931304932,-0.0,0.03226486220955849,-0.0,0.7267476916313171,0.097978875041008,3.412137985229492,1.0151340961456299,0.659168541431427,0.6493413470537822,34.82524150028645,0.097978875041008,3.412137985229492,1.0151340961456299,0.659168541431427,0.6493413470537822,34.82524150028645,0.034311965107917786,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09937826109312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016415799036622047,0.034311965107917786,0.0013265836173559364,7.332006931304932,259,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
260,7.332558631896973,-0.0,0.03250594064593315,-0.0,0.7267546653747559,0.09808706492185593,3.410733699798584,1.0151480436325073,0.6590883731842041,0.6492534535414028,34.77251258885001,0.09808706492185593,3.410733699798584,1.0151480436325073,0.6590883731842041,0.6492534535414028,34.77251258885001,0.034291982650756836,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09937353728000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016480395570397377,0.034291982650756836,0.001313096942340053,7.332006931304932,259,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
261,7.3307600021362305,-0.0,0.032747697085142136,-0.0,0.7265264391899109,0.09841035306453705,3.4094722270965576,1.0151656866073608,0.6590505838394165,0.6492049450981097,34.64546280878234,0.09841035306453705,3.4094722270965576,1.0151656866073608,0.6590505838394165,0.6492049450981097,34.64546280878234,0.03427198901772499,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09936879626368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654498279094696,0.03427198901772499,0.001305484495787823,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
262,7.3365044593811035,-0.0,0.03299017995595932,-0.0,0.7270523905754089,0.09891022741794586,3.408226251602173,1.0152150392532349,0.6590262055397034,0.6491493723580627,34.457773888242,0.09891022741794586,3.408226251602173,1.0152150392532349,0.6590262055397034,0.6491493723580627,34.457773888242,0.03425198048353195,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09936403805184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016609568148851395,0.03425198048353195,0.0012797237905033398,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
263,7.338744163513184,-0.0,0.033212147653102875,-0.0,0.7272319793701172,0.0990278348326683,3.4063806533813477,1.015217900276184,0.6589435338973999,0.6490661105543334,34.398213988392854,0.0990278348326683,3.4063806533813477,1.015217900276184,0.6589435338973999,0.6490661105543334,34.398213988392854,0.0342337042093277,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09935926265216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016674146056175232,0.0342337042093277,0.0012579793929035077,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
264,7.341320037841797,-0.0,0.03343469649553299,-0.0,0.7274450659751892,0.09939900040626526,3.40553617477417,1.015238881111145,0.6589074730873108,0.6490171774805932,34.261271852382876,0.09939900040626526,3.40553617477417,1.015238881111145,0.6589074730873108,0.6490171774805932,34.261271852382876,0.03421541675925255,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09935447007232001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016738712787628174,0.03421541675925255,0.0012474822633521399,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
265,7.3413825035095215,-0.0,0.03368965908885002,-0.0,0.7274003028869629,0.09985888004302979,3.4043073654174805,1.015244483947754,0.6588214635848999,0.6489288777251844,34.09118311712032,0.09985888004302979,3.4043073654174805,1.015244483947754,0.6588214635848999,0.6489288777251844,34.09118311712032,0.03419450670480728,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09934966032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016803281381726265,0.03419450670480728,0.001232628810157621,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
266,7.336479187011719,-0.0,0.03392402455210686,-0.0,0.7268630862236023,0.10019932687282562,3.4029014110565186,1.0152442455291748,0.6587542295455933,0.6488628056219431,33.96132007329279,0.10019932687282562,3.4029014110565186,1.0152442455291748,0.6587542295455933,0.6488628056219431,33.96132007329279,0.0341753289103508,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09934483340288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01686784066259861,0.0341753289103508,0.0012285612701816717,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
267,7.347707271575928,-0.0,0.03414837643504143,-0.0,0.7279410362243652,0.10048860311508179,3.4016308784484863,1.0153026580810547,0.6587809324264526,0.6488517755597761,33.85091217312338,0.10048860311508179,3.4016308784484863,1.0153026580810547,0.6587809324264526,0.6488517755597761,33.85091217312338,0.034157007932662964,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09933998932864001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01693239063024521,0.034157007932662964,0.001199537744923873,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
268,7.352879047393799,-0.0,0.03436250612139702,-0.0,0.7284153699874878,0.100812628865242,3.400184154510498,1.0152984857559204,0.6586821675300598,0.648757165278003,33.72776003148954,0.100812628865242,3.400184154510498,1.0152984857559204,0.6586821675300598,0.648757165278003,33.72776003148954,0.03413955494761467,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09933512810496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699693500995636,0.03413955494761467,0.001185058135433792,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
269,7.351529121398926,-0.0,0.03460937365889549,-0.0,0.7282310724258423,0.10094322264194489,3.3988656997680664,1.015323519706726,0.6586183905601501,0.6486783550039209,33.67106389919968,0.10094322264194489,3.3988656997680664,1.015323519706726,0.6586183905601501,0.6486783550039209,33.67106389919968,0.03411947190761566,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09933024973952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017061466351151466,0.03411947190761566,0.0011714987158484291,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
270,7.347955226898193,-0.0,0.034835346043109894,-0.0,0.7278284430503845,0.10151906311511993,3.397749900817871,1.015313982963562,0.6585210561752319,0.6485885816849478,33.469082520638636,0.10151906311511993,3.397749900817871,1.015313982963562,0.6585210561752319,0.6485885816849478,33.469082520638636,0.03410112485289574,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09932535424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017125993967056274,0.03410112485289574,0.0011652482780846185,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
271,7.35072135925293,-0.0,0.0350726880133152,-0.0,0.7280575633049011,0.10160128772258759,3.3963897228240967,1.0153403282165527,0.658485472202301,0.6485367062676729,33.42860901623224,0.10160128772258759,3.3963897228240967,1.0153403282165527,0.658485472202301,0.6485367062676729,33.42860901623224,0.03408189117908478,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09932044161408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017190515995025635,0.03408189117908478,0.0011510121717037691,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
272,7.352907180786133,-0.0,0.0352889709174633,-0.0,0.7282329201698303,0.10212378203868866,3.394598960876465,1.0153555870056152,0.6583957672119141,0.648438611692273,33.240043534526095,0.10212378203868866,3.394598960876465,1.0153555870056152,0.6583957672119141,0.648438611692273,33.240043534526095,0.0340643972158432,121,e2b686e0d9f728fb,-0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.20000000298023224,0.20000000298023224,0.09931551186944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017255032435059547,0.0340643972158432,0.0011354927196407516,7.3307600021362305,261,nan,-1.0,True,,False,0.07780987024307251,0.07780987024307251,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
